num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2021S009210;27/05/2021;17:00:00;"CALL. GENERAL RICARDOS, 150";150;11;CARABANCHEL;Colisión lateral;Nublado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"438054,242";"4471278,615";N;NULL
2021S009210;27/05/2021;17:00:00;"CALL. GENERAL RICARDOS, 150";150;11;CARABANCHEL;Colisión lateral;Nublado;Turismo;Conductor;De 70 a 74 años;Hombre;NULL;NULL;"438054,242";"4471278,615";N;NULL
2021S009211;20/05/2021;23:05:00;CALL. MARIA ANTONIA / CALL. MANUEL NOYA;10;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"439546,455";"4470818,254";N;NULL
2021S009211;20/05/2021;23:05:00;CALL. MARIA ANTONIA / CALL. MANUEL NOYA;10;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"439546,455";"4470818,254";N;NULL
2021S009212;26/05/2021;15:30:00;CALL. BADALONA / CALL. CALDAS DE ESTRACH;122;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;"440899,079";"4482761,644";N;NULL
2021S009212;26/05/2021;15:30:00;CALL. BADALONA / CALL. CALDAS DE ESTRACH;122;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"440899,079";"4482761,644";N;NULL
2021S009212;26/05/2021;15:30:00;CALL. BADALONA / CALL. CALDAS DE ESTRACH;122;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"440899,079";"4482761,644";N;NULL
2021S009214;27/05/2021;16:10:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;61;7;CHAMBERÍ;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"441312,786";"4477012,487";N;NULL
2021S009214;27/05/2021;16:10:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;61;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;"441312,786";"4477012,487";N;NULL
2021S009216;27/05/2021;15:30:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;78;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;"448747,659";"4469683,79";N;NULL
2021S009216;27/05/2021;15:30:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;78;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;"448747,659";"4469683,79";N;NULL
2021S009218;27/05/2021;17:10:00;CALL. GUSTAVO PEREZ PUIG / AVDA. JOSE ANTONIO CORRALES;69;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"448590,035";"4481820,205";N;NULL
2021S009218;27/05/2021;17:10:00;CALL. GUSTAVO PEREZ PUIG / AVDA. JOSE ANTONIO CORRALES;69;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;"448590,035";"4481820,205";N;NULL
2021S009219;27/05/2021;18:30:00;"PLAZA. ESPAÑA, 6";6;1;CENTRO;Colisión lateral;Despejado;Furgoneta;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;"439597,317";"4474915,281";N;NULL
2021S009219;27/05/2021;18:30:00;"PLAZA. ESPAÑA, 6";6;1;CENTRO;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"439597,317";"4474915,281";N;NULL
2021S009220;27/05/2021;17:10:00;"CALL. FERNANDEZ DE LOS RIOS, 78";78;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Maquinaria de obras;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;"439467,713";"4476324,82";N;NULL
2021S009220;27/05/2021;17:10:00;"CALL. FERNANDEZ DE LOS RIOS, 78";78;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;"439467,713";"4476324,82";N;NULL
2021S009220;27/05/2021;17:10:00;"CALL. FERNANDEZ DE LOS RIOS, 78";78;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;"439467,713";"4476324,82";N;NULL
2021S009221;27/05/2021;18:45:00;AVDA. CANILLEJAS A VICALVARO / AVDA. ARCENTALES;65;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;"448081,634";"4476185,762";N;NULL
2021S009221;27/05/2021;18:45:00;AVDA. CANILLEJAS A VICALVARO / AVDA. ARCENTALES;65;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"448081,634";"4476185,762";N;NULL
2021S009222;27/05/2021;18:40:00;"AVDA. MAYORAZGO, 20";20;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"446412,602";"4468962,739";N;NULL
2021S009222;27/05/2021;18:40:00;"AVDA. MAYORAZGO, 20";20;18;VILLA DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;"446412,602";"4468962,739";N;NULL
2021S009223;27/05/2021;17:00:00;CTRA. VALDEMINGOMEZ / CALL. FRANCISCO ALVAREZ;1;18;VILLA DE VALLECAS;Vuelco;Despejado;Camión rígido;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"451431,592";"4467173,102";N;NULL
2021S009224;27/05/2021;19:30:00;CALL. ANTONIO MACHADO / CALL. VALDERREY;24;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"439010,089";"4479928,345";N;NULL
2021S009224;27/05/2021;19:30:00;CALL. ANTONIO MACHADO / CALL. VALDERREY;24;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;"439010,089";"4479928,345";N;NULL
2021S009225;27/05/2021;20:00:00;PASEO. CASTELLANA / CALL. RIOS ROSAS;63;7;CHAMBERÍ;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;NULL;NULL;"441291,275";"4476959,361";N;NULL
2021S009225;27/05/2021;20:00:00;PASEO. CASTELLANA / CALL. RIOS ROSAS;63;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"441291,275";"4476959,361";N;NULL
2021S009226;27/05/2021;19:25:00;"CALL. JOSE ABASCAL, 4";4;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"440373,007";"4476681,767";N;NULL
2021S009226;27/05/2021;19:25:00;"CALL. JOSE ABASCAL, 4";4;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"440373,007";"4476681,767";N;NULL
2021S009228;27/05/2021;18:15:00;"CALL. JOSE DEL HIERRO, 59";59;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Tractocamión;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;"445508,016";"4476889,739";N;NULL
2021S009228;27/05/2021;18:15:00;"CALL. JOSE DEL HIERRO, 59";59;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"445508,016";"4476889,739";N;NULL
2021S009230;27/05/2021;20:00:00;"CALL. DON RAMON DE LA CRUZ, 96";96;4;SALAMANCA;Colisión lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"443065,449";"4475488,705";S;NULL
2021S009230;27/05/2021;20:00:00;"CALL. DON RAMON DE LA CRUZ, 96";96;4;SALAMANCA;Colisión lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"443065,449";"4475488,705";N;NULL
2021S009230;27/05/2021;20:00:00;"CALL. DON RAMON DE LA CRUZ, 96";96;4;SALAMANCA;Colisión lateral;NULL;Turismo;Pasajero;De 45 a 49 años;Mujer;NULL;NULL;"443065,449";"4475488,705";N;NULL
2021S009231;27/05/2021;20:45:00;"AVDA. ALBUFERA, 268";268;13;PUENTE DE VALLECAS;Alcance;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;"445595,327";"4470985,703";N;NULL
2021S009231;27/05/2021;20:45:00;"AVDA. ALBUFERA, 268";268;13;PUENTE DE VALLECAS;Alcance;NULL;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;"445595,327";"4470985,703";N;NULL
2021S009232;27/05/2021;19:32:00;CALL. INFANTA MERCEDES / CALL. LINO;61;6;TETUÁN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"440924,123";"4479015,076";N;NULL
2021S009232;27/05/2021;19:32:00;CALL. INFANTA MERCEDES / CALL. LINO;61;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;"440924,123";"4479015,076";N;NULL
2021S009234;26/05/2021;20:00:00;"CALL. DOÑA URRACA, 55";55;10;LATINA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"438052,452";"4473764,996";N;NULL
2021S009234;26/05/2021;20:00:00;"CALL. DOÑA URRACA, 55";55;10;LATINA;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"438052,452";"4473764,996";N;NULL
2021S009237;27/05/2021;22:00:00;CALL. OFELIA NIETO / PASEO. DIRECCION;87;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"439972,087";"4479337,515";N;NULL
2021S009237;27/05/2021;22:00:00;CALL. OFELIA NIETO / PASEO. DIRECCION;87;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;"439972,087";"4479337,515";N;NULL
2021S009237;27/05/2021;22:00:00;CALL. OFELIA NIETO / PASEO. DIRECCION;87;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"439972,087";"4479337,515";N;NULL
2021S009238;27/05/2021;22:00:00;CALL. BAILEN / CALL. REQUENA;21;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"439498,461";"4474304,578";N;NULL
2021S009238;27/05/2021;22:00:00;CALL. BAILEN / CALL. REQUENA;21;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"439498,461";"4474304,578";N;NULL
2021S009241;27/05/2021;23:45:00;"CALL. SANTA ENGRACIA, 140";140;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;"440434,406";"4477222,932";N;NULL
2021S009241;27/05/2021;23:45:00;"CALL. SANTA ENGRACIA, 140";140;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"440434,406";"4477222,932";N;NULL
2021S009242;27/05/2021;23:10:00;CALL. GOYA / CALL. VELAZQUEZ;35;4;SALAMANCA;Caída;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"441975,791";"4475201,414";N;NULL
2021S009242;27/05/2021;23:10:00;CALL. GOYA / CALL. VELAZQUEZ;35;4;SALAMANCA;Caída;Despejado;VMU eléctrico;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;"441975,791";"4475201,414";N;NULL
2021S009243;27/05/2021;23:50:00;"CALL. PRINCIPE DE VERGARA, 26";26;4;SALAMANCA;Caída;Despejado;VMU eléctrico;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;"442314,303";"4475237,986";N;NULL
2021S009249;28/05/2021;1:40:00;"AVDA. EURO, 16";16;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;"437133,364";"4469026,266";S;NULL
2021S009249;28/05/2021;1:40:00;"AVDA. EURO, 16";16;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"437133,364";"4469026,266";N;NULL
2021S009249;28/05/2021;1:40:00;"AVDA. EURO, 16";16;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"437133,364";"4469026,266";N;NULL
2021S009249;28/05/2021;1:40:00;"AVDA. EURO, 16";16;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"437133,364";"4469026,266";N;NULL
2021S009249;28/05/2021;1:40:00;"AVDA. EURO, 16";16;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"437133,364";"4469026,266";N;NULL
2021S009250;28/05/2021;2:00:00;AUTOV. A-42 / AVDA. POBLADOS;+00500E;12;USERA;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;3;Ingreso superior a 24 horas;"438918,005";"4469472,183";N;NULL
2021S009253;26/05/2021;6:54:00;AUTOV. M-30 / AUTOV. M-607;+00000E;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;"441399,054";"4481800,297";N;NULL
2021S009253;26/05/2021;6:54:00;AUTOV. M-30 / AUTOV. M-607;+00000E;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"441399,054";"4481800,297";N;NULL
2021S009254;27/05/2021;23:05:00;"AUTOV. M-30, +01000E";+01000E;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;"442785,087";"4471687,569";S;NULL
2021S009254;27/05/2021;23:05:00;"AUTOV. M-30, +01000E";+01000E;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;"442785,087";"4471687,569";N;NULL
2021S009254;27/05/2021;23:05:00;"AUTOV. M-30, +01000E";+01000E;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;"442785,087";"4471687,569";N;NULL
2021S009254;27/05/2021;23:05:00;"AUTOV. M-30, +01000E";+01000E;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Pasajero;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;"442785,087";"4471687,569";N;NULL
2021S009255;27/05/2021;22:50:00;AVDA. POBLADOS / CALL. SALVADOR VICENTE MARTIN;103;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;"437908,063";"4469448,426";N;NULL
2021S009255;27/05/2021;22:50:00;AVDA. POBLADOS / CALL. SALVADOR VICENTE MARTIN;103;11;CARABANCHEL;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"437908,063";"4469448,426";N;NULL
2021S009256;28/05/2021;2:55:00;"CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 56";56;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;"437331,251";"4472590,663";S;NULL
2021S009256;28/05/2021;2:55:00;"CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 56";56;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"437331,251";"4472590,663";N;NULL
2021S009256;28/05/2021;2:55:00;"CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 56";56;10;LATINA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"437331,251";"4472590,663";N;NULL
2021S009257;25/05/2021;22:45:00;CALL. BALEARES / CALL. ANTONIO VICENT;11;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"439435,707";"4471955,367";N;NULL
2021S009257;25/05/2021;22:45:00;CALL. BALEARES / CALL. ANTONIO VICENT;11;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"439435,707";"4471955,367";N;NULL
2021S009258;28/05/2021;3:40:00;"PASEO. CASTELLANA, 180";180;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;"441525,661";"4479170,198";N;NULL
2021S009259;27/05/2021;13:47:00;"CALL. CINCUENTA Y DOS MERCAMADRID, 4";4;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;"444161,352";"4468457,544";N;NULL
2021S009259;27/05/2021;13:47:00;"CALL. CINCUENTA Y DOS MERCAMADRID, 4";4;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Tractocamión;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;"444161,352";"4468457,544";N;NULL
2021S009260;27/05/2021;11:14:00;CALL. MENDEZ ALVARO / CALL. PEDRO BOSCH;75;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;"442261,065";"4471906,93";N;NULL
2021S009260;27/05/2021;11:14:00;CALL. MENDEZ ALVARO / CALL. PEDRO BOSCH;75;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;14;Sin asistencia sanitaria;"442261,065";"4471906,93";N;NULL
2021S009261;27/05/2021;14:05:00;"CMNO. POZO DEL TIO RAIMUNDO, 37";37;18;VILLA DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;"445213,833";"4469032,696";N;NULL
2021S009261;27/05/2021;14:05:00;"CMNO. POZO DEL TIO RAIMUNDO, 37";37;18;VILLA DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;"445213,833";"4469032,696";N;NULL
2021S009262;27/05/2021;9:53:00;"CALL. MATEO INURRIA, 9";9;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;"441731,713";"4479749,601";N;NULL
2021S009262;27/05/2021;9:53:00;"CALL. MATEO INURRIA, 9";9;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"441731,713";"4479749,601";N;NULL
2021S009264;28/05/2021;7:20:00;CALL. GENERAL RICARDOS / CALL. CASTRO DE ORO;150;11;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;"438033,998";"4471261,876";N;NULL
2021S009264;28/05/2021;7:20:00;CALL. GENERAL RICARDOS / CALL. CASTRO DE ORO;150;11;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"438033,998";"4471261,876";N;NULL
2021S009265;27/05/2021;11:05:00;"CALL. VALDEBERNARDO, 20";20;14;MORATALAZ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"446411,259";"4472672,272";N;NULL
2021S009266;28/05/2021;10:15:00;PASEO. VIRGEN DEL PUERTO / PASEO DEL REY (SUBTERRÁNEO);1;1;CENTRO;Choque contra obstáculo fijo;NULL;Camión rígido;Conductor;De 60 a 64 años;Hombre;NULL;NULL;"438946,935";"4474643,504";N;NULL
2021S009266;28/05/2021;10:15:00;PASEO. VIRGEN DEL PUERTO / PASEO DEL REY (SUBTERRÁNEO);1;1;CENTRO;Choque contra obstáculo fijo;NULL;Camión rígido;Pasajero;De 55 a 59 años;Hombre;NULL;NULL;"438946,935";"4474643,504";N;NULL
2021S009267;28/05/2021;9:10:00;CALL. DONOSO CORTES / CALL. BRAVO MURILLO;1;7;CHAMBERÍ;Choque contra obstáculo fijo;Lluvia débil;Camión rígido;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"440250,724";"4476389,111";N;NULL
2021S009268;26/05/2021;14:38:00;CMNO. ALTO DE HORTALEZA / CALL. ANTONIO LOPEZ TORRES;1;16;HORTALEZA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"446729,527";"4480669,733";N;NULL
2021S009268;26/05/2021;14:38:00;CMNO. ALTO DE HORTALEZA / CALL. ANTONIO LOPEZ TORRES;1;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;"446729,527";"4480669,733";N;NULL
2021S009269;27/05/2021;8:15:00;"CALL. EMBAJADORES, 320";320;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"441942,09";"4470021,36";N;NULL
2021S009269;27/05/2021;8:15:00;"CALL. EMBAJADORES, 320";320;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;"441942,09";"4470021,36";N;NULL
2021S009270;27/05/2021;11:15:00;CALL. VALLE DEL SILENCIO / CALL. LUIS PERNAS;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"439410,114";"4480035,117";N;NULL
2021S009270;27/05/2021;11:15:00;CALL. VALLE DEL SILENCIO / CALL. LUIS PERNAS;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;"439410,114";"4480035,117";N;NULL
2021S009273;23/05/2021;11:30:00;"CALL. MIRASIERRA, 35";35;12;USERA;Alcance;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;"440244,611";"4471093,496";N;NULL
2021S009273;23/05/2021;11:30:00;"CALL. MIRASIERRA, 35";35;12;USERA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"440244,611";"4471093,496";N;NULL
2021S009274;28/05/2021;10:30:00;CALL. MANUEL SILVELA / NICASIO GALLEGO;10;7;CHAMBERÍ;Atropello a persona;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;"440731,038";"4475671,942";N;NULL
2021S009274;28/05/2021;10:30:00;CALL. MANUEL SILVELA / NICASIO GALLEGO;10;7;CHAMBERÍ;Atropello a persona;Despejado;Turismo;Peatón;De 65 a 69 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;"440731,038";"4475671,942";N;NULL
2021S009275;27/05/2021;8:00:00;AVDA DEMOCRACIA CON AVDA DE LAS COMUNIDADES;44;19;VICÁLVARO;Caída;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;NULL;NULL;"447737,195";"4471872,781";N;NULL
2021S009276;28/05/2021;14:52:00;"CALL. ALCALA, 188";188;4;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;"443586,18";"4475674,491";N;NULL
2021S009277;27/05/2021;17:15:00;"CALL. RUFINO BLANCO, 30";30;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;"443578,762";"4475284,494";N;NULL
2021S009277;27/05/2021;17:15:00;"CALL. RUFINO BLANCO, 30";30;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;"443578,762";"4475284,494";N;NULL
2021S009278;28/05/2021;15:30:00;"AUTOV. M-30, CALZADA INTERIOR P.K 8.900";+00900I;3;RETIRO;Alcance;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"443554,417";"4473178,212";N;NULL
2021S009278;28/05/2021;15:30:00;"AUTOV. M-30, CALZADA INTERIOR P.K 8.900";+00900I;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;"443554,417";"4473178,212";N;NULL
2021S009278;28/05/2021;15:30:00;"AUTOV. M-30, CALZADA INTERIOR P.K 8.900";+00900I;3;RETIRO;Alcance;Despejado;Turismo;Pasajero;De 55 a 59 años;Hombre;NULL;NULL;"443554,417";"4473178,212";N;NULL
2021S009279;27/05/2021;14:45:00;CALL. CAMINO DE LOS VINATEROS / CALL. MANUEL MACHADO;5;14;MORATALAZ;Colisión lateral;Despejado;Ciclomotor;Conductor;De 30 a 34 años;Hombre;NULL;NULL;"444060,693";"4473559,559";N;NULL
2021S009279;27/05/2021;14:45:00;CALL. CAMINO DE LOS VINATEROS / CALL. MANUEL MACHADO;5;14;MORATALAZ;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;"444060,693";"4473559,559";N;NULL
2021S009280;28/05/2021;16:00:00;"AVDA. MONASTERIO DE SILOS, 23";23;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;3;Ingreso superior a 24 horas;"440185,857";"4483885,647";N;NULL
2021S009280;28/05/2021;16:00:00;"AVDA. MONASTERIO DE SILOS, 23";23;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;"440185,857";"4483885,647";N;NULL
